"TIME","CH1","CH2","CH4"
2.1900e+01,0.5382,0.292,1.4
2.1910e+01,0.5382,0.304,1.2
2.1920e+01,0.5376,0.3,1.4
2.1930e+01,0.5388,0.308,1.6
2.1940e+01,0.5382,0.304,1.2
2.1950e+01,0.5394,0.308,1.2
2.1960e+01,0.5378,0.308,1.8
2.1970e+01,0.5388,0.296,1.2
2.1980e+01,0.5384,0.304,1.8
2.1990e+01,0.5388,0.288,1.4
2.2000e+01,0.5384,0.304,1.4
2.2010e+01,0.5388,0.304,1.4
2.2020e+01,0.5384,0.304,1.6
2.2030e+01,0.5386,0.304,1
2.2040e+01,0.5384,0.304,1.4
2.2050e+01,0.539,0.292,1.2
2.2060e+01,0.538,0.308,1.2
2.2070e+01,0.5382,0.292,1.4
2.2080e+01,0.5368,0.308,1.2
2.2090e+01,0.5388,0.304,1.2
2.2100e+01,0.5382,0.3,1.4
2.2110e+01,0.5388,0.296,1.4
2.2120e+01,0.538,0.3,1.4
2.2130e+01,0.539,0.288,1.4
2.2140e+01,0.5374,0.304,1.2
2.2150e+01,0.5386,0.308,1.4
2.2160e+01,0.538,0.312,1.4
2.2170e+01,0.5394,0.308,1.4
2.2180e+01,0.5376,0.304,1.4
2.2190e+01,0.5384,0.292,1.2
2.2200e+01,0.5376,0.3,1.4
2.2210e+01,0.5398,0.3,1.4
2.2220e+01,0.5382,0.292,1.4
2.2230e+01,0.5384,0.312,1.4
2.2240e+01,0.5388,0.292,1.2
2.2250e+01,0.538,0.296,1.4
2.2260e+01,0.5382,0.296,1.6
2.2270e+01,0.5386,0.304,1.8
2.2280e+01,0.538,0.296,1.2
2.2290e+01,0.538,0.296,1.4
2.2300e+01,0.538,0.308,1.4
2.2310e+01,0.5376,0.3,1.2
2.2320e+01,0.5386,0.304,1.4
2.2330e+01,0.5388,0.312,1.8
2.2340e+01,0.5376,0.304,1.8
2.2350e+01,0.539,0.304,1
2.2360e+01,0.5386,0.308,1.4
2.2370e+01,0.5388,0.304,1.4
2.2380e+01,0.5382,0.288,1.2
2.2390e+01,0.5386,0.296,1.4
2.2400e+01,0.5386,0.308,1.2
2.2410e+01,0.5388,0.3,1.2
2.2420e+01,0.5378,0.292,1.4
2.2430e+01,0.538,0.296,1.4
2.2440e+01,0.5386,0.296,1.8
2.2450e+01,0.5386,0.308,1.4
2.2460e+01,0.5378,0.292,1.4
2.2470e+01,0.539,0.304,1.4
2.2480e+01,0.5378,0.288,1.4
2.2490e+01,0.538,0.3,1.4
2.2500e+01,0.5386,0.304,1.8
2.2510e+01,0.5378,0.308,1.8
2.2520e+01,0.5378,0.3,1.4
2.2530e+01,0.5388,0.308,1.4
2.2540e+01,0.5382,0.3,1.2
2.2550e+01,0.5392,0.296,1.4
2.2560e+01,0.538,0.312,1.4
2.2570e+01,0.5406,0.288,1.4
2.2580e+01,0.5394,0.304,1.6
2.2590e+01,0.5408,0.304,1.4
2.2600e+01,0.5422,0.304,1.4
2.2610e+01,0.5428,0.304,1.6
2.2620e+01,0.5432,0.312,1.4
2.2630e+01,0.5452,0.3,1.4
2.2640e+01,0.545,0.292,1.2
2.2650e+01,0.5464,0.3,1.4
2.2660e+01,0.5456,0.304,1.6
2.2670e+01,0.5448,0.296,1.4
2.2680e+01,0.5452,0.292,1.4
2.2690e+01,0.545,0.3,2
2.2700e+01,0.5438,0.304,1.4
2.2710e+01,0.544,0.296,1.2
2.2720e+01,0.5438,0.304,1.4
2.2730e+01,0.543,0.304,1
2.2740e+01,0.543,0.304,1.4
2.2750e+01,0.5432,0.288,1
2.2760e+01,0.5424,0.308,1.4
2.2770e+01,0.5436,0.3,1.4
2.2780e+01,0.5426,0.28,1.4
2.2790e+01,0.5418,0.296,1.2
2.2800e+01,0.5424,0.304,1.4
2.2810e+01,0.542,0.296,1.4
2.2820e+01,0.5404,0.296,1.6
2.2830e+01,0.5416,0.3,1.4
2.2840e+01,0.54,0.288,1.4
2.2850e+01,0.5404,0.288,1.4
2.2860e+01,0.54,0.308,1.6
2.2870e+01,0.5398,0.3,1.8
2.2880e+01,0.538,0.296,1.4
2.2890e+01,0.5398,0.296,1.4
2.2900e+01,0.5394,0.304,1.6
2.2910e+01,0.5386,0.304,1.4
2.2920e+01,0.5388,0.308,1.4
2.2930e+01,0.5398,0.288,1.8
2.2940e+01,0.5382,0.296,1.2
2.2950e+01,0.5384,0.292,1.4
2.2960e+01,0.538,0.304,1.2
2.2970e+01,0.5376,0.304,1.4
2.2980e+01,0.537,0.3,1.4
2.2990e+01,0.5396,0.288,1.4
2.3000e+01,0.5374,0.308,1.4
2.3010e+01,0.5378,0.304,1.4
2.3020e+01,0.5382,0.296,1.4
2.3030e+01,0.5378,0.304,1.4
2.3040e+01,0.5372,0.3,1.8
2.3050e+01,0.5382,0.304,1.8
2.3060e+01,0.537,0.304,1.4
2.3070e+01,0.5376,0.304,1.2
2.3080e+01,0.537,0.3,1.4
2.3090e+01,0.5384,0.304,1.6
2.3100e+01,0.537,0.316,1.4
2.3110e+01,0.5378,0.3,1.4
2.3120e+01,0.537,0.3,1.4
2.3130e+01,0.538,0.308,1.4
2.3140e+01,0.5366,0.316,1.4
2.3150e+01,0.538,0.308,1.4
2.3160e+01,0.5372,0.308,1.4
2.3170e+01,0.5376,0.3,1.4
2.3180e+01,0.5372,0.304,1.4
2.3190e+01,0.5372,0.3,1.4
2.3200e+01,0.5366,0.284,1.2
2.3210e+01,0.538,0.288,1.8
2.3220e+01,0.538,0.304,1.8
2.3230e+01,0.5378,0.296,1.8
2.3240e+01,0.5366,0.3,1.4
2.3250e+01,0.5378,0.312,1.6
2.3260e+01,0.5364,0.304,1.6
2.3270e+01,0.5384,0.288,1.2
2.3280e+01,0.5372,0.304,1.4
2.3290e+01,0.5378,0.3,1.4
2.3300e+01,0.5374,0.308,1.2
2.3310e+01,0.5374,0.288,1.8
2.3320e+01,0.5374,0.304,1.4
2.3330e+01,0.5372,0.296,1.4
2.3340e+01,0.5366,0.304,1.6
2.3350e+01,0.538,0.308,1.4
2.3360e+01,0.5374,0.304,1.4
2.3370e+01,0.5382,0.3,1.4
2.3380e+01,0.5376,0.292,1.4
2.3390e+01,0.5384,0.288,1.4
2.3400e+01,0.5374,0.312,1.4
2.3410e+01,0.5372,0.3,1.4
2.3420e+01,0.5382,0.296,1.8
2.3430e+01,0.5382,0.304,1.4
2.3440e+01,0.5372,0.288,1.8
2.3450e+01,0.5376,0.304,1.4
2.3460e+01,0.5376,0.308,1.4
2.3470e+01,0.5376,0.316,1.4
2.3480e+01,0.5374,0.304,1.8
2.3490e+01,0.5388,0.308,1.4
2.3500e+01,0.5372,0.292,1.8
2.3510e+01,0.5378,0.304,1.4
2.3520e+01,0.537,0.308,1.4
2.3530e+01,0.5386,0.3,1.4
2.3540e+01,0.5374,0.312,1.4
2.3550e+01,0.5382,0.288,1.4
2.3560e+01,0.5374,0.304,1.4
2.3570e+01,0.5378,0.312,1.8
2.3580e+01,0.537,0.304,1.4
2.3590e+01,0.5384,0.308,1.4
2.3600e+01,0.5366,0.316,1.2
2.3610e+01,0.5372,0.312,1.2
2.3620e+01,0.5376,0.288,1.4
2.3630e+01,0.5378,0.312,1.2
2.3640e+01,0.5366,0.308,1.6
2.3650e+01,0.5382,0.296,1.2
2.3660e+01,0.5364,0.296,1.8
2.3670e+01,0.5374,0.304,1.8
2.3680e+01,0.5376,0.308,1.2
2.3690e+01,0.5374,0.312,1.8
2.3700e+01,0.537,0.308,1.2
2.3710e+01,0.538,0.304,1.2
2.3720e+01,0.5372,0.312,1.4
2.3730e+01,0.5366,0.308,1.4
2.3740e+01,0.5364,0.304,1.4
2.3750e+01,0.5374,0.308,1.4
2.3760e+01,0.5352,0.304,1.4
2.3770e+01,0.5376,0.3,1.4
2.3780e+01,0.536,0.296,1.8
2.3790e+01,0.5382,0.3,1.2
2.3800e+01,0.5366,0.308,1.4
2.3810e+01,0.5382,0.292,1.8
2.3820e+01,0.5366,0.292,1.4
2.3830e+01,0.5368,0.3,1.4
2.3840e+01,0.5366,0.3,1.8
2.3850e+01,0.5382,0.308,1.6
2.3860e+01,0.5368,0.316,1.4
2.3870e+01,0.5372,0.3,1.4
2.3880e+01,0.5364,0.3,1.8
2.3890e+01,0.537,0.3,1.6
2.3900e+01,0.5366,0.296,1.4
2.3910e+01,0.5374,0.288,1.4
2.3920e+01,0.5372,0.312,1.4
2.3930e+01,0.5376,0.308,1.2
2.3940e+01,0.5356,0.308,1.4
2.3950e+01,0.5372,0.292,1.4
2.3960e+01,0.537,0.304,1.4
2.3970e+01,0.5374,0.304,1.8
2.3980e+01,0.5364,0.304,1.4
2.3990e+01,0.5368,0.3,1.8
2.4000e+01,0.536,0.296,1.4
2.4010e+01,0.5382,0.288,1.4
2.4020e+01,0.537,0.304,1.2
2.4030e+01,0.5382,0.284,1.4
2.4040e+01,0.5362,0.312,1.4
2.4050e+01,0.5374,0.304,1.4
2.4060e+01,0.536,0.3,1.6
2.4070e+01,0.538,0.296,1.8
2.4080e+01,0.5356,0.304,1.4
2.4090e+01,0.5384,0.304,1.2
2.4100e+01,0.5366,0.312,1.4
2.4110e+01,0.5372,0.292,1.4
2.4120e+01,0.5368,0.308,1.8
2.4130e+01,0.5376,0.288,1.2
2.4140e+01,0.536,0.312,1.2
2.4150e+01,0.5374,0.312,1.4
2.4160e+01,0.5368,0.312,1.2
2.4170e+01,0.537,0.308,1.8
2.4180e+01,0.537,0.3,1.4
2.4190e+01,0.5388,0.312,1.4
2.4200e+01,0.5366,0.3,1.4
2.4210e+01,0.538,0.308,1.4
2.4220e+01,0.537,0.308,1.8
2.4230e+01,0.5374,0.308,1.4
2.4240e+01,0.5374,0.3,1.6
2.4250e+01,0.5374,0.296,1.4
2.4260e+01,0.5364,0.304,1.2
2.4270e+01,0.5378,0.312,1.4
2.4280e+01,0.5366,0.312,1.4
2.4290e+01,0.537,0.316,1.2
2.4300e+01,0.538,0.32,1.4
2.4310e+01,0.5384,0.308,1.4
2.4320e+01,0.5372,0.308,1.4
2.4330e+01,0.5376,0.308,1.2
2.4340e+01,0.5376,0.304,1.4
2.4350e+01,0.5382,0.308,1.4
2.4360e+01,0.5376,0.3,1.4
2.4370e+01,0.5384,0.304,1.4
2.4380e+01,0.5372,0.316,1.4
2.4390e+01,0.5374,0.308,1.8
2.4400e+01,0.5376,0.288,2
2.4410e+01,0.5382,0.304,1.8
2.4420e+01,0.5382,0.312,1.8
2.4430e+01,0.5388,0.3,1.8
2.4440e+01,0.5374,0.308,1.4
2.4450e+01,0.5394,0.3,1.4
2.4460e+01,0.5378,0.308,1.4
2.4470e+01,0.5402,0.3,1.8
2.4480e+01,0.538,0.312,1.4
2.4490e+01,0.5384,0.312,1.4
2.4500e+01,0.5372,0.304,1.4
2.4510e+01,0.5394,0.312,1.4
2.4520e+01,0.5384,0.3,1.4
2.4530e+01,0.5394,0.304,1.4
2.4540e+01,0.5384,0.312,1.4
2.4550e+01,0.5396,0.304,1.4
2.4560e+01,0.5376,0.304,1.4
2.4570e+01,0.54,0.312,1.4
2.4580e+01,0.5392,0.304,1.4
2.4590e+01,0.5398,0.3,1.6
2.4600e+01,0.538,0.296,1.8
2.4610e+01,0.539,0.308,1.6
2.4620e+01,0.538,0.312,1.2
2.4630e+01,0.54,0.304,1.4
2.4640e+01,0.539,0.308,1.8
2.4650e+01,0.5396,0.304,1.4
2.4660e+01,0.5388,0.312,1.8
2.4670e+01,0.5398,0.308,1.4
2.4680e+01,0.5376,0.312,1.2
2.4690e+01,0.5392,0.316,1.4
2.4700e+01,0.5384,0.308,1.2
2.4710e+01,0.5392,0.296,1.4
2.4720e+01,0.538,0.312,1.8
2.4730e+01,0.5392,0.308,1.8
2.4740e+01,0.5378,0.316,1.6
2.4750e+01,0.5392,0.312,1.4
2.4760e+01,0.5382,0.296,1.4
2.4770e+01,0.5396,0.308,1.4
2.4780e+01,0.538,0.316,1.4
2.4790e+01,0.5392,0.288,1.4
2.4800e+01,0.5378,0.304,1.4
2.4810e+01,0.5396,0.292,1.4
2.4820e+01,0.538,0.312,1.8
2.4830e+01,0.5386,0.296,2
2.4840e+01,0.5386,0.3,1
2.4850e+01,0.539,0.304,1
2.4860e+01,0.5374,0.304,1.4
2.4870e+01,0.5394,0.312,1.6
2.4880e+01,0.538,0.312,1.2
2.4890e+01,0.54,0.308,1.4
2.4900e+01,0.538,0.312,1.4
2.4910e+01,0.5388,0.304,1.4
2.4920e+01,0.5366,0.304,1.2
2.4930e+01,0.5382,0.3,1.2
2.4940e+01,0.5366,0.304,1.4
2.4950e+01,0.5382,0.304,1.4
2.4960e+01,0.5372,0.304,1.4
2.4970e+01,0.5382,0.304,1.4
2.4980e+01,0.5366,0.308,1.4
2.4990e+01,0.5382,0.308,1.4
2.5000e+01,0.5366,0.312,1.4
2.5010e+01,0.5382,0.304,1.4
2.5020e+01,0.5364,0.304,1.4
2.5030e+01,0.5386,0.304,1.4
2.5040e+01,0.5362,0.304,1.4
2.5050e+01,0.5376,0.3,1.4
2.5060e+01,0.5364,0.312,1.4
2.5070e+01,0.537,0.3,1.6
2.5080e+01,0.5362,0.312,1.4
2.5090e+01,0.5386,0.312,1.4
2.5100e+01,0.537,0.304,1.4
2.5110e+01,0.5386,0.296,1.2
2.5120e+01,0.5368,0.312,1.4
2.5130e+01,0.5384,0.308,1.8
2.5140e+01,0.5366,0.308,1.4
2.5150e+01,0.538,0.308,1.4
2.5160e+01,0.5378,0.3,1.4
2.5170e+01,0.5382,0.3,1.4
2.5180e+01,0.5374,0.304,1.4
2.5190e+01,0.538,0.308,1.2
2.5200e+01,0.537,0.308,1.4
2.5210e+01,0.539,0.304,1.8
2.5220e+01,0.5378,0.296,1.8
2.5230e+01,0.5394,0.304,1.6
2.5240e+01,0.5378,0.304,1.8
2.5250e+01,0.5392,0.296,1.6
2.5260e+01,0.5378,0.308,1.4
2.5270e+01,0.5386,0.308,1.4
2.5280e+01,0.5368,0.312,1.2
2.5290e+01,0.5392,0.316,1.4
2.5300e+01,0.5382,0.312,1.4
2.5310e+01,0.5394,0.28,1.4
2.5320e+01,0.5378,0.304,1.2
2.5330e+01,0.5392,0.296,1.4
2.5340e+01,0.5372,0.312,1.4
2.5350e+01,0.5402,0.308,2
2.5360e+01,0.538,0.304,1.4
2.5370e+01,0.5386,0.296,1.8
2.5380e+01,0.5376,0.308,2
2.5390e+01,0.5382,0.304,1.4
2.5400e+01,0.5378,0.32,1.8
2.5410e+01,0.5382,0.296,1.4
2.5420e+01,0.5378,0.308,1.4
2.5430e+01,0.5394,0.304,1.4
2.5440e+01,0.5382,0.308,1.4
2.5450e+01,0.5394,0.296,1.8
2.5460e+01,0.5372,0.3,1.4
2.5470e+01,0.5394,0.304,1.4
2.5480e+01,0.5378,0.296,1.4
2.5490e+01,0.5382,0.304,1.8
2.5500e+01,0.5376,0.308,1.4
2.5510e+01,0.5388,0.292,2
2.5520e+01,0.538,0.3,1.4
2.5530e+01,0.5388,0.312,1.4
2.5540e+01,0.537,0.304,1.8
2.5550e+01,0.5386,0.3,1.4
2.5560e+01,0.5376,0.304,1.8
2.5570e+01,0.5386,0.308,1.4
2.5580e+01,0.5378,0.312,1.2
2.5590e+01,0.5388,0.316,1.4
2.5600e+01,0.5378,0.304,1.4
2.5610e+01,0.5388,0.3,1.2
2.5620e+01,0.5378,0.308,1.8
2.5630e+01,0.5394,0.304,1.4
2.5640e+01,0.5372,0.308,1.4
2.5650e+01,0.5396,0.308,1.8
2.5660e+01,0.5384,0.304,1.4
2.5670e+01,0.5394,0.308,1.4
2.5680e+01,0.5382,0.304,1.6
2.5690e+01,0.539,0.308,1.4
2.5700e+01,0.537,0.308,1.4
2.5710e+01,0.539,0.292,1.8
2.5720e+01,0.5386,0.304,1.4
2.5730e+01,0.5394,0.3,1.4
2.5740e+01,0.5382,0.3,1.4
2.5750e+01,0.5398,0.3,1.4
2.5760e+01,0.538,0.304,1.4
2.5770e+01,0.5396,0.308,1.8
2.5780e+01,0.5378,0.304,1.4
2.5790e+01,0.5406,0.3,1.6
2.5800e+01,0.5384,0.308,1.4
2.5810e+01,0.5396,0.3,1.4
2.5820e+01,0.5378,0.316,1.4
2.5830e+01,0.5402,0.304,1.2
2.5840e+01,0.5392,0.304,1.2
2.5850e+01,0.5402,0.292,1.2
2.5860e+01,0.5382,0.312,1.4
2.5870e+01,0.5394,0.312,1.6
2.5880e+01,0.5376,0.308,1.4
2.5890e+01,0.5396,0.296,1.6
2.5900e+01,0.538,0.308,1.4
2.5910e+01,0.5402,0.308,1.2
2.5920e+01,0.5386,0.304,1.4
2.5930e+01,0.5402,0.292,1.4
2.5940e+01,0.538,0.288,1.4
2.5950e+01,0.5392,0.296,1.4
2.5960e+01,0.5386,0.312,1.6
2.5970e+01,0.5394,0.308,1.4
2.5980e+01,0.5392,0.312,1.4
2.5990e+01,0.5396,0.308,1.2
2.6000e+01,0.5384,0.316,1.8
2.6010e+01,0.54,0.292,1.4
2.6020e+01,0.537,0.296,1.6
2.6030e+01,0.5388,0.3,1.2
2.6040e+01,0.5368,0.304,1.2
2.6050e+01,0.5386,0.304,1.4
2.6060e+01,0.538,0.304,1.4
2.6070e+01,0.5398,0.312,1.4
2.6080e+01,0.5374,0.308,1.8
2.6090e+01,0.5394,0.292,1.2
2.6100e+01,0.5386,0.284,1.4
2.6110e+01,0.5396,0.304,1.4
2.6120e+01,0.5374,0.304,1.2
2.6130e+01,0.5388,0.296,1.4
2.6140e+01,0.538,0.304,1.4
2.6150e+01,0.5386,0.312,1.4
2.6160e+01,0.5372,0.312,1.2
2.6170e+01,0.5392,0.308,1.4
2.6180e+01,0.5372,0.304,1.4
2.6190e+01,0.539,0.308,1.4
2.6200e+01,0.5372,0.312,1.2
2.6210e+01,0.5394,0.308,1.4
2.6220e+01,0.5368,0.308,1.6
2.6230e+01,0.538,0.308,1.4
2.6240e+01,0.5372,0.304,1.2
2.6250e+01,0.538,0.308,1.4
2.6260e+01,0.5366,0.3,1.6
2.6270e+01,0.5378,0.316,1.2
2.6280e+01,0.537,0.288,1.4
2.6290e+01,0.5396,0.308,1.8
2.6300e+01,0.5364,0.312,1.4
2.6310e+01,0.5384,0.304,1.6
2.6320e+01,0.5372,0.304,1.2
2.6330e+01,0.537,0.308,1.2
2.6340e+01,0.5368,0.308,1.2
2.6350e+01,0.5378,0.312,1.4
2.6360e+01,0.5362,0.3,1.4
2.6370e+01,0.5386,0.3,1.4
2.6380e+01,0.5358,0.308,1.2
2.6390e+01,0.5384,0.304,1.4
2.6400e+01,0.5356,0.304,1.2
2.6410e+01,0.5384,0.304,1.6
2.6420e+01,0.5364,0.308,1.4
2.6430e+01,0.538,0.304,1.4
2.6440e+01,0.5366,0.296,1.4
2.6450e+01,0.538,0.292,1.4
2.6460e+01,0.5364,0.304,1.4
2.6470e+01,0.537,0.308,1.4
2.6480e+01,0.536,0.292,1.2
2.6490e+01,0.5376,0.292,1.4
2.6500e+01,0.5366,0.308,1.4
2.6510e+01,0.538,0.3,1.4
2.6520e+01,0.5358,0.308,1.4
2.6530e+01,0.5388,0.3,1.4
2.6540e+01,0.536,0.308,1.4
2.6550e+01,0.5386,0.312,1.2
2.6560e+01,0.5362,0.308,1.4
2.6570e+01,0.5384,0.304,1.2
2.6580e+01,0.5362,0.312,1.4
2.6590e+01,0.5376,0.308,1.4
2.6600e+01,0.5356,0.304,1.2
2.6610e+01,0.5392,0.3,1.8
2.6620e+01,0.5376,0.284,1.4
2.6630e+01,0.5372,0.308,1.2
2.6640e+01,0.5366,0.308,1.4
2.6650e+01,0.538,0.288,1.4
2.6660e+01,0.5368,0.3,1.4
2.6670e+01,0.5386,0.3,1.4
2.6680e+01,0.5364,0.3,1.2
2.6690e+01,0.5382,0.312,1.4
2.6700e+01,0.5354,0.296,1.4
2.6710e+01,0.5382,0.296,1.4
2.6720e+01,0.5368,0.296,1.4
2.6730e+01,0.5392,0.312,1.4
2.6740e+01,0.5364,0.312,1.4
2.6750e+01,0.5378,0.312,1.4
2.6760e+01,0.5366,0.3,1.2
2.6770e+01,0.5384,0.308,1.4
2.6780e+01,0.5366,0.304,1.8
2.6790e+01,0.5382,0.296,1.2
2.6800e+01,0.5356,0.316,1.8
2.6810e+01,0.537,0.3,1.4
2.6820e+01,0.5364,0.312,1.2
2.6830e+01,0.5386,0.304,1.4
2.6840e+01,0.536,0.304,1.4
2.6850e+01,0.5378,0.308,1.8
2.6860e+01,0.536,0.308,1.2
2.6870e+01,0.5376,0.296,1.4
2.6880e+01,0.536,0.308,1.6
2.6890e+01,0.5382,0.312,1.4
2.6900e+01,0.536,0.3,1.2
2.6910e+01,0.5378,0.3,1.4
2.6920e+01,0.5362,0.308,1.4
2.6930e+01,0.538,0.308,1.8
2.6940e+01,0.5366,0.292,1.4
2.6950e+01,0.538,0.3,1.6
2.6960e+01,0.5354,0.312,1.4
2.6970e+01,0.5386,0.304,1.4
2.6980e+01,0.5358,0.3,1.6
2.6990e+01,0.5372,0.308,1.2
2.7000e+01,0.5366,0.3,1.4
2.7010e+01,0.5368,0.304,1.8
2.7020e+01,0.5354,0.296,1.4
2.7030e+01,0.5384,0.308,1.8
2.7040e+01,0.5364,0.304,1.4
2.7050e+01,0.5384,0.3,1.8
2.7060e+01,0.5362,0.292,1.4
2.7070e+01,0.5386,0.284,1.4
2.7080e+01,0.5364,0.3,1.4
2.7090e+01,0.5378,0.304,1.6
2.7100e+01,0.5362,0.284,1.4
2.7110e+01,0.5384,0.3,1.4
2.7120e+01,0.5356,0.308,1.8
2.7130e+01,0.537,0.308,1.2
2.7140e+01,0.5362,0.304,1.4
2.7150e+01,0.5378,0.312,1.4
2.7160e+01,0.536,0.292,1.4
2.7170e+01,0.5378,0.304,1.4
2.7180e+01,0.5368,0.304,1.4
2.7190e+01,0.5376,0.308,1.8
2.7200e+01,0.5342,0.316,1.4
2.7210e+01,0.5376,0.308,1.2
2.7220e+01,0.5364,0.3,1.4
2.7230e+01,0.5374,0.308,1.2
2.7240e+01,0.5348,0.308,1.2
2.7250e+01,0.5372,0.308,1.4
2.7260e+01,0.5356,0.296,1.2
2.7270e+01,0.5382,0.308,1.6
2.7280e+01,0.5356,0.316,1.4
2.7290e+01,0.5368,0.296,1.4
2.7300e+01,0.5362,0.292,1.6
2.7310e+01,0.5374,0.308,1.4
2.7320e+01,0.536,0.308,1.2
2.7330e+01,0.5372,0.296,1.4
2.7340e+01,0.5356,0.308,1.4
2.7350e+01,0.5372,0.3,1.2
2.7360e+01,0.5358,0.304,1.4
2.7370e+01,0.5384,0.308,1.4
2.7380e+01,0.5358,0.3,1.8
2.7390e+01,0.5376,0.308,1.8
2.7400e+01,0.5366,0.296,1.4
2.7410e+01,0.5378,0.304,1.4
2.7420e+01,0.5354,0.308,1.2
2.7430e+01,0.5382,0.312,2
2.7440e+01,0.537,0.312,1.6
2.7450e+01,0.5394,0.304,1.4
2.7460e+01,0.536,0.3,1.2
2.7470e+01,0.5384,0.3,1.4
2.7480e+01,0.5364,0.304,1.4
2.7490e+01,0.5388,0.284,1.4
2.7500e+01,0.5358,0.296,1.8
2.7510e+01,0.5384,0.304,1.2
2.7520e+01,0.5368,0.308,1.8
2.7530e+01,0.5374,0.308,1.2
2.7540e+01,0.537,0.312,1.4
2.7550e+01,0.539,0.304,1.4
2.7560e+01,0.5364,0.308,1.2
2.7570e+01,0.5376,0.312,1.8
2.7580e+01,0.537,0.312,1.4
2.7590e+01,0.538,0.3,1.2
2.7600e+01,0.5368,0.304,1.4
2.7610e+01,0.539,0.304,1.4
2.7620e+01,0.5358,0.296,1.4
2.7630e+01,0.5388,0.288,1.4
2.7640e+01,0.5368,0.296,1.2
2.7650e+01,0.538,0.308,1.2
2.7660e+01,0.5358,0.304,1.2
2.7670e+01,0.5384,0.304,1.6
2.7680e+01,0.5366,0.296,1.8
2.7690e+01,0.5388,0.288,1.8
2.7700e+01,0.5362,0.304,1.4
2.7710e+01,0.5386,0.312,1.4
2.7720e+01,0.5366,0.3,1.4
2.7730e+01,0.5382,0.304,1.4
2.7740e+01,0.5368,0.308,1.2
2.7750e+01,0.538,0.308,1.4
2.7760e+01,0.5378,0.312,2
2.7770e+01,0.5388,0.304,1.4
2.7780e+01,0.5368,0.292,1.8
2.7790e+01,0.5388,0.288,1.4
2.7800e+01,0.5358,0.304,1.4
2.7810e+01,0.5382,0.304,1.2
2.7820e+01,0.5376,0.296,1.4
2.7830e+01,0.5372,0.312,1.4
2.7840e+01,0.536,0.304,1.4
2.7850e+01,0.5382,0.304,1.2
2.7860e+01,0.536,0.308,1.4
2.7870e+01,0.5392,0.304,1.6
2.7880e+01,0.5362,0.304,1.4
2.7890e+01,0.5398,0.3,1.2
2.7900e+01,0.5366,0.308,1.4
2.7910e+01,0.538,0.308,1.4
2.7920e+01,0.5358,0.308,1.4
2.7930e+01,0.5382,0.304,1.8
2.7940e+01,0.537,0.304,1.2
2.7950e+01,0.5388,0.308,1.4
2.7960e+01,0.536,0.292,1.2
2.7970e+01,0.5384,0.308,1.2
2.7980e+01,0.5362,0.304,1.6
2.7990e+01,0.5388,0.304,1.4
2.8000e+01,0.5366,0.304,1.4
2.8010e+01,0.5384,0.3,1.4
2.8020e+01,0.5362,0.3,1.4
2.8030e+01,0.5382,0.3,1.2
2.8040e+01,0.537,0.308,1.2
2.8050e+01,0.5378,0.308,1.4
2.8060e+01,0.5368,0.288,1.4
2.8070e+01,0.5376,0.308,1.4
2.8080e+01,0.5356,0.304,1.2
2.8090e+01,0.5386,0.308,1.8
2.8100e+01,0.5356,0.304,1.6
2.8110e+01,0.5382,0.308,1.4
2.8120e+01,0.5362,0.296,1.4
2.8130e+01,0.5376,0.304,1.8
2.8140e+01,0.5358,0.304,1.2
2.8150e+01,0.5378,0.296,1.2
2.8160e+01,0.5364,0.304,1.4
2.8170e+01,0.538,0.3,1.8
2.8180e+01,0.5364,0.3,1.4
2.8190e+01,0.538,0.312,2
2.8200e+01,0.5364,0.3,1.4
2.8210e+01,0.5388,0.304,1.4
2.8220e+01,0.5366,0.304,1.2
2.8230e+01,0.5382,0.304,1.4
2.8240e+01,0.536,0.304,1.2
2.8250e+01,0.5378,0.308,1.2
2.8260e+01,0.536,0.308,1
2.8270e+01,0.5384,0.316,1.8
2.8280e+01,0.537,0.296,1.8
2.8290e+01,0.539,0.308,1.8
2.8300e+01,0.5364,0.296,1.2
2.8310e+01,0.5388,0.304,1.4
2.8320e+01,0.5368,0.308,1.8
2.8330e+01,0.5392,0.292,1.8
2.8340e+01,0.5376,0.296,1.2
2.8350e+01,0.5388,0.312,1.4
2.8360e+01,0.537,0.296,1.6
2.8370e+01,0.5394,0.296,1.2
2.8380e+01,0.5372,0.3,1.4
2.8390e+01,0.5398,0.296,1.4
2.8400e+01,0.537,0.312,1.8
2.8410e+01,0.5396,0.308,1.4
2.8420e+01,0.5382,0.308,1.4
2.8430e+01,0.5396,0.308,1.4
2.8440e+01,0.538,0.312,1.4
2.8450e+01,0.5394,0.292,1.2
2.8460e+01,0.5372,0.312,1.4
2.8470e+01,0.54,0.304,1.8
2.8480e+01,0.538,0.3,1.6
2.8490e+01,0.5398,0.312,1.4
2.8500e+01,0.538,0.312,1.4
2.8510e+01,0.5402,0.304,1.4
2.8520e+01,0.5388,0.3,1.4
2.8530e+01,0.5406,0.312,1.4
2.8540e+01,0.5384,0.296,1.8
2.8550e+01,0.5412,0.312,1.6
2.8560e+01,0.5382,0.308,1.4
2.8570e+01,0.5404,0.296,1.4
2.8580e+01,0.5374,0.304,1.2
2.8590e+01,0.541,0.304,1.4
2.8600e+01,0.5382,0.304,1.8
2.8610e+01,0.5388,0.296,1.4
2.8620e+01,0.5388,0.3,1.4
